date,title,category,price,rating
31-03-2026,The Star-Touched Queen,Fantasy,32.3,5
31-03-2026,The Silent Sister (Riley MacPherson #1),Fiction,46.29,5
31-03-2026,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,26.2,1
31-03-2026,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,33.26,2
31-03-2026,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,59.15,4
31-03-2026,The Golden Condom: And Other Essays on Love Lost and Found,Psychology,39.43,1
31-03-2026,The Epidemic (The Program 0.6),Young Adult,14.44,5
31-03-2026,The Dinner Party,Fiction,56.54,2
31-03-2026,The Diary of a Young Girl,Nonfiction,59.9,3
31-03-2026,The Children,Add a comment,11.88,3
31-03-2026,Stars Above (The Lunar Chronicles #4.5),Young Adult,48.05,2
31-03-2026,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,21.21,3
31-03-2026,Raspberry Pi Electronics Projects for the Evil Genius,Default,49.67,4
31-03-2026,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,43.14,1
31-03-2026,Psycho: Sanitarium (Psycho #1.5),Horror,36.97,5
31-03-2026,Poisonous (Max Revere Novels #3),Mystery,26.8,3
31-03-2026,One with You (Crossfire #5),Add a comment,15.71,4
31-03-2026,No Love Allowed (Dodge Cove #1),Young Adult,54.65,4
31-03-2026,Murder at the 42nd Street Library (Raymond Ambler #1),Mystery,54.36,4
31-03-2026,Most Wanted,Mystery,35.28,3
31-03-2026,"Love, Lies and Spies",Historical Fiction,20.55,2
31-03-2026,How to Speak Golf: An Illustrated Guide to Links Lingo,Default,58.32,5
31-03-2026,Hide Away (Eve Duncan #20),Mystery,11.84,1
31-03-2026,Furiously Happy: A Funny Book About Horrible Things,Nonfiction,41.46,4
31-03-2026,Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,20.1,5
31-03-2026,Equal Is Unfair: America's Misguided Fight Against Income Inequality,Politics,56.86,1
31-03-2026,Eleanor & Park,Default,56.51,5
31-03-2026,Dirty (Dive Bar #1),Romance,40.83,4
31-03-2026,Can You Keep a Secret? (Fear Street Relaunch #4),Horror,48.64,1
31-03-2026,Boar Island (Anna Pigeon #19),Mystery,59.48,3
31-03-2026,A Paris Apartment,Historical Fiction,39.01,4
31-03-2026,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,38.77,1
31-03-2026,Troublemaker: Surviving Hollywood and Scientology,Default,48.39,2
31-03-2026,The Widow,Mystery,27.26,2
31-03-2026,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Nonfiction,11.68,4
31-03-2026,The Improbability of Love,Fiction,59.45,1
31-03-2026,The Art of Startup Fundraising,Business,21.0,3
31-03-2026,Take Me Home Tonight (Rock Star Romance #3),Romance,53.98,3
31-03-2026,Sleeping Giants (Themis Files #1),Science Fiction,48.74,1
31-03-2026,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,21.15,2
31-03-2026,Playing with Fire,Mystery,13.71,3
31-03-2026,Off the Hook (Fishing for Trouble #1),Romance,47.67,3
31-03-2026,Mothering Sunday,Fiction,13.34,2
31-03-2026,"Mother, Can You Not?",Nonfiction,16.89,5
31-03-2026,M Train,Autobiography,27.18,1
31-03-2026,Lilac Girls,Historical Fiction,17.28,2
31-03-2026,Lies and Other Acts of Love,Fiction,45.14,1
31-03-2026,Lab Girl,Autobiography,40.85,1
31-03-2026,Keep Me Posted,Womens Fiction,20.46,4
31-03-2026,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology,56.27,3
31-03-2026,Grey (Fifty Shades #4),Womens Fiction,48.49,4
31-03-2026,"Exit, Pursued by a Bear",Young Adult,51.34,4
31-03-2026,Daredevils,Fiction,16.34,3
31-03-2026,Cravings: Recipes for What You Want to Eat,Food and Drink,20.5,3
31-03-2026,Born for This: How to Find the Work You Were Meant to Do,Business,21.59,5
31-03-2026,Arena,Science Fiction,21.36,4
31-03-2026,Adultery,Default,20.88,5
31-03-2026,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,19.53,3
31-03-2026,A Gentleman's Position (Society of Gentlemen #3),Romance,14.75,5
31-03-2026,11/22/63,Fiction,48.48,3
31-03-2026,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Nonfiction,24.57,2
31-03-2026,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Health,49.71,5
31-03-2026,Without Shame,Add a comment,48.27,5
31-03-2026,Watchmen,Add a comment,58.05,4
31-03-2026,Unlimited Intuition Now,Default,58.87,4
31-03-2026,Underlying Notes,Default,11.82,2
31-03-2026,The Shack,Fiction,28.03,1
31-03-2026,The New Brand You: Your New Image Makes the Sale for You,Default,44.05,5
31-03-2026,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,12.34,4
31-03-2026,The Flowers Lied,Default,16.68,2
31-03-2026,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Science,55.91,1
31-03-2026,The Book of Mormon,Religion,24.57,3
31-03-2026,The Art and Science of Low Carbohydrate Living,Health,52.98,5
31-03-2026,The Alien Club,Young Adult,54.4,1
31-03-2026,Suzie Snowflake: One beautiful flake (a self-esteem story),Novels,54.81,5
31-03-2026,Nap-a-Roo,Childrens,25.08,1
31-03-2026,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Default,10.41,4
31-03-2026,Modern Day Fables,Default,47.44,2
31-03-2026,If I Gave You God's Phone Number....: Searching for Spirituality in America,Spirituality,20.91,1
31-03-2026,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Sequential Art,33.95,4
31-03-2026,Dress Your Family in Corduroy and Denim,Humor,43.68,3
31-03-2026,Don't Forget Steven,Young Adult,33.23,1
31-03-2026,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Nonfiction,35.92,2
31-03-2026,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art,48.63,4
31-03-2026,A Shard of Ice (The Black Symphony Saga #1),Fantasy,56.63,3
31-03-2026,A Hero's Curse (The Unseen Chronicles #1),Add a comment,50.49,3
31-03-2026,23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,35.79,2
31-03-2026,"Zero to One: Notes on Startups, or How to Build the Future",Nonfiction,34.06,3
31-03-2026,Why Not Me?,Nonfiction,17.76,1
31-03-2026,When Breath Becomes Air,Nonfiction,39.36,2
31-03-2026,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Travel,36.94,2
31-03-2026,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Default,43.62,5
31-03-2026,The New Drawing on the Right Side of the Brain,Art,43.02,3
31-03-2026,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Nonfiction,28.45,4
31-03-2026,The Martian (The Martian #1),Default,41.39,2
31-03-2026,The High Mountains of Portugal,Fiction,51.15,1
31-03-2026,The Grownup,Short Stories,35.88,1
31-03-2026,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Business,36.91,1
31-03-2026,South of Sunshine,Young Adult,28.93,1
31-03-2026,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,38.89,5
31-03-2026,Silence in the Dark (Logan Point #4),Suspense,58.33,3
31-03-2026,Shadows of the Past (Logan Point #1),Christian Fiction,39.67,5
31-03-2026,Roller Girl,Sequential Art,14.1,5
31-03-2026,Rising Strong,Nonfiction,21.82,3
31-03-2026,Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,54.21,1
31-03-2026,Please Kill Me: The Uncensored Oral History of Punk,Music,31.19,4
31-03-2026,Out of Print: City Lights Spotlight No. 14,Poetry,53.64,5
31-03-2026,My Life Next Door (My Life Next Door ),Young Adult,36.39,5
31-03-2026,Miller's Valley,Fiction,58.54,2
31-03-2026,Man's Search for Meaning,Nonfiction,29.48,3
31-03-2026,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,25.06,2
31-03-2026,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,12.55,3
31-03-2026,Les Fleurs du Mal,Poetry,29.04,5
31-03-2026,Left Behind (Left Behind #1),Default,40.72,2
31-03-2026,Kill 'Em and Leave: Searching for James Brown and the American Soul,Music,45.05,5
31-03-2026,Kierkegaard: A Christian Missionary to Christians,Philosophy,47.13,1
31-03-2026,John Vassos: Industrial Design for Modern Life,Default,20.22,4
31-03-2026,I'll Give You the Sun,Default,56.48,1
31-03-2026,I Will Find You,Nonfiction,44.21,1
31-03-2026,Hystopia: A Novel,Fiction,21.96,4
31-03-2026,Howl and Other Poems,Poetry,40.45,2
31-03-2026,History of Beauty,Art,10.29,4
31-03-2026,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Default,52.86,2
31-03-2026,Future Shock (Future Shock #1),Young Adult,55.65,5
31-03-2026,Ender's Game (The Ender Quintet #1),Default,43.64,1
31-03-2026,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,28.41,1
31-03-2026,Death by Leisure: A Cautionary Tale,Default,37.51,4
31-03-2026,Brilliant Beacons: A History of the American Lighthouse,History,11.45,3
31-03-2026,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,19.22,2
31-03-2026,Between the World and Me,Nonfiction,56.91,4
31-03-2026,Being Mortal: Medicine and What Matters in the End,Nonfiction,55.06,4
31-03-2026,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,13.2,3
31-03-2026,32 Yolks,Food and Drink,53.63,2
31-03-2026,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,44.48,5
31-03-2026,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,12.08,3
31-03-2026,Wildlife of New York: A Five-Borough Coloring Book,Default,22.14,2
31-03-2026,What Happened on Beale Street (Secrets of the South Mysteries #2),Mystery,25.37,5
31-03-2026,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Spirituality,46.33,2
31-03-2026,Under the Tuscan Sun,Travel,37.33,3
31-03-2026,Toddlers Are A**holes: It's Not Your Fault,Humor,25.55,1
31-03-2026,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Default,34.72,1
31-03-2026,The Whale,Childrens,35.96,4
31-03-2026,The Story of Art,Art,41.14,4
31-03-2026,The Origin of Species,Science,10.01,4
31-03-2026,The Great Gatsby,Default,36.05,4
31-03-2026,The Good Girl,Default,49.03,3
31-03-2026,The Glass Castle,Add a comment,16.24,1
31-03-2026,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,39.55,1
31-03-2026,The Drowning Girls,Add a comment,35.67,3
31-03-2026,The Constant Princess (The Tudor Court #1),Historical Fiction,16.62,3
31-03-2026,The Bourne Identity (Jason Bourne #1),Fiction,42.78,4
31-03-2026,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,52.3,5
31-03-2026,The Art Book,Art,32.34,2
31-03-2026,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Default,33.17,4
31-03-2026,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,20.12,5
31-03-2026,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Default,20.9,2
31-03-2026,"Sit, Stay, Love",Romance,20.9,3
31-03-2026,Sister Dear,Fiction,40.2,4
31-03-2026,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Childrens,52.87,3
31-03-2026,"Rich Dad, Poor Dad",Business,51.74,1
31-03-2026,Raymie Nightingale,Childrens,34.41,2
31-03-2026,Playing from the Heart,Childrens,32.38,1
31-03-2026,Nightstruck: A Novel,Young Adult,50.35,4
31-03-2026,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,11.38,5
31-03-2026,Meternity,Womens Fiction,43.58,3
31-03-2026,Memoirs of a Geisha,Fiction,49.67,3
31-03-2026,Like Never Before (Walker Family #2),Christian Fiction,28.77,2
31-03-2026,Life of Pi,Default,13.22,4
31-03-2026,Leave This Song Behind: Teen Poetry at Its Best,Poetry,51.17,5
31-03-2026,King's Folly (The Kinsman Chronicles #1),Fantasy,39.61,5
31-03-2026,John Adams,Add a comment,57.43,4
31-03-2026,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,46.01,4
31-03-2026,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,28.25,2
31-03-2026,Good in Bed (Cannie Shapiro #1),Add a comment,37.05,5
31-03-2026,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,19.57,1
31-03-2026,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,45.13,3
31-03-2026,Finding God in the Ruins: How God Redeems Pain,Nonfiction,46.64,2
31-03-2026,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,12.16,5
31-03-2026,Delivering the Truth (Quaker Midwife Mystery #1),Mystery,20.89,4
31-03-2026,Counted With the Stars (Out from Egypt #1),Christian Fiction,17.97,5
31-03-2026,"Chronicles, Vol. 1",Music,52.6,2
31-03-2026,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,25.77,1
31-03-2026,Benjamin Franklin: An American Life,Biography,48.19,3
31-03-2026,"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,29.93,5
31-03-2026,A Summer In Europe,Travel,44.34,2
31-03-2026,A Short History of Nearly Everything,History,52.4,5
31-03-2026,A Gathering of Shadows (Shades of Magic #2),Fantasy,44.81,4
31-03-2026,The Sound Of Love,Default,57.84,5
31-03-2026,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,39.67,2
31-03-2026,The Perks of Being a Wallflower,Default,55.02,3
31-03-2026,The Mysterious Affair at Styles (Hercule Poirot #1),Mystery,24.8,4
31-03-2026,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,59.45,4
31-03-2026,The Makings of a Fatherless Child,Default,31.58,2
31-03-2026,The Joy of Cooking,Add a comment,43.27,4
31-03-2026,The Invention of Wings,Historical Fiction,37.34,1
31-03-2026,The Hobbit (Middle-Earth Universe),Default,17.8,5
31-03-2026,The Great Railway Bazaar,Travel,30.54,1
31-03-2026,The Golden Compass (His Dark Materials #1),Add a comment,18.77,1
31-03-2026,The God Delusion,Add a comment,46.85,3
31-03-2026,The Girl You Left Behind (The Girl You Left Behind #1),Historical,15.79,1
31-03-2026,The Fellowship of the Ring (The Lord of the Rings #1),Default,10.27,2
31-03-2026,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,15.42,5
31-03-2026,The Barefoot Contessa Cookbook,Food and Drink,59.92,5
31-03-2026,Tell the Wolves I'm Home,Young Adult,50.96,2
31-03-2026,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Default,30.6,3
31-03-2026,Pride and Prejudice,Add a comment,19.27,4
31-03-2026,Musicophilia: Tales of Music and the Brain,Default,46.58,1
31-03-2026,Mere Christianity,Add a comment,48.51,3
31-03-2026,Me Before You (Me Before You #1),Fiction,19.02,1
31-03-2026,In the Woods (Dublin Murder Squad #1),Mystery,38.38,2
31-03-2026,In Cold Blood,Nonfiction,49.98,4
31-03-2026,How to Stop Worrying and Start Living,Self Help,46.49,5
31-03-2026,Give It Back,Thriller,18.32,2
31-03-2026,"Girl, Interrupted",Nonfiction,42.14,3
31-03-2026,Fun Home: A Family Tragicomic,Add a comment,56.59,4
31-03-2026,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,20.96,4
31-03-2026,Deception Point,Fiction,40.32,4
31-03-2026,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,36.39,3
31-03-2026,Catherine the Great: Portrait of a Woman,History,58.55,4
31-03-2026,Better Homes and Gardens New Cook Book,Food and Drink,39.61,3
31-03-2026,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,21.3,3
31-03-2026,A Year in Provence (Provence #1),Travel,56.88,4
31-03-2026,World Without End (The Pillars of the Earth #2),Historical Fiction,32.97,4
31-03-2026,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,47.31,4
31-03-2026,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,48.67,2
31-03-2026,Where She Went (If I Stay #2),Young Adult,41.73,4
31-03-2026,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,53.68,4
31-03-2026,Two Summers,Young Adult,14.64,1
31-03-2026,This Is Your Brain on Music: The Science of a Human Obsession,Music,38.4,1
31-03-2026,The Secret Garden,Classics,15.08,4
31-03-2026,The Raven King (The Raven Cycle #4),Add a comment,30.57,2
31-03-2026,The Raven Boys (The Raven Cycle #1),Fantasy,57.74,4
31-03-2026,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,11.05,5
31-03-2026,The Metamorphosis,Classics,28.58,1
31-03-2026,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,42.91,5
31-03-2026,The Little Paris Bookshop,Fiction,24.73,3
31-03-2026,The Hiding Place,History,55.91,4
31-03-2026,The Grand Design,Science,13.76,3
31-03-2026,The Firm,Fiction,45.56,3
31-03-2026,The Fault in Our Stars,Default,47.22,1
31-03-2026,The False Prince (The Ascendance Trilogy #1),Fantasy,56.0,5
31-03-2026,The Expatriates,Fiction,44.58,2
31-03-2026,The Dream Thieves (The Raven Cycle #2),Default,34.5,1
31-03-2026,The Darkest Corners,Young Adult,11.33,5
31-03-2026,The Crossover,Poetry,38.77,4
31-03-2026,The 5th Wave (The 5th Wave #1),Default,11.83,2
31-03-2026,Tell the Wind and Fire,Fantasy,45.51,3
31-03-2026,Tell Me Three Things,Young Adult,41.81,1
31-03-2026,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,25.15,4
31-03-2026,Siddhartha,Fiction,34.22,5
31-03-2026,Shiver (The Wolves of Mercy Falls #1),Default,16.23,5
31-03-2026,Remember Me?,Default,11.48,3
31-03-2026,Red Dragon (Hannibal Lecter #1),Horror,23.37,3
31-03-2026,Peak: Secrets from the New Science of Expertise,Science,16.28,2
31-03-2026,My Mother Was Nuts,Nonfiction,31.63,4
31-03-2026,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,24.91,5
31-03-2026,Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,22.54,1
31-03-2026,Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,23.63,4
31-03-2026,Logan Kade (Fallen Crest High #5.5),Academic,13.12,2
31-03-2026,Last One Home (New Beginnings #1),Fiction,59.98,3
31-03-2026,Killing Floor (Jack Reacher #1),Thriller,31.49,4
31-03-2026,Kill the Boy Band,Young Adult,15.52,5
31-03-2026,Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,48.13,5
31-03-2026,If I Stay (If I Stay #1),Default,38.13,5
31-03-2026,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,36.55,2
31-03-2026,Harry Potter and the Deathly Hallows (Harry Potter #7),Default,23.32,1
31-03-2026,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,16.33,1
31-03-2026,Foundation (Foundation (Publication Order) #1),Science Fiction,32.42,1
31-03-2026,Fool Me Once,Default,16.96,1
31-03-2026,Find Her (Detective D.D. Warren #8),Add a comment,22.37,1
